dataset,radius,slot,dist_km,plain,decrypted
k5_jellybean,2.0,82,14.129190206238677,0,4.503232831018594e-10
k5_jellybean,2.0,7,42.52616633854866,0,5.751242796833645e-10
k5_jellybean,2.0,286,43.17310684804247,0,3.9596318590700315e-10
k5_jellybean,2.0,262,43.17310684804247,0,-1.0577837643512157e-09
k5_jellybean,2.0,48,43.75085451683888,0,4.0771015440313273e-10
k5_jellybean,2.0,288,43.78026857877919,0,-1.0353222448703722e-10
k5_jellybean,2.0,229,43.78026857877919,0,-1.6182797820151584e-10
k5_jellybean,2.0,46,43.780326393978925,0,-2.9835066924593274e-10
k5_jellybean,2.0,114,43.83586433099302,0,1.3131416833422215e-09
k5_jellybean,2.0,0,586.795550241555,0,-3.5564823817994315e-10
k5_jellybean,2.0,2,586.795550241555,0,3.1763956785685754e-10
k5_jellybean,3.0,86,0.0,1,1.0000000000727052
k5_jellybean,3.0,59,2.5571023475835934,1,1.0000000004134058
k5_jellybean,3.0,38,2.7438170584918455,1,0.9999999998427249
k5_jellybean,3.0,145,2.748333589311929,1,1.0000000001538796
k5_jellybean,3.0,134,2.7560088834579415,1,1.0000000005079368
k5_jellybean,3.0,181,2.7645397527103386,1,0.9999999993962927
k5_jellybean,3.0,112,2.8104338153454664,1,0.9999999998395303
k5_jellybean,3.0,475,4.396450954709366,0,3.601595188017485e-10
k5_jellybean,3.0,502,4.396450954709366,0,1.2501793310272196e-10
k5_jellybean,3.0,489,4.396450954709366,0,-1.459832589587062e-10
k5_jellybean,3.0,466,4.396450954709366,0,5.661505317004257e-10
k5_jellybean,3.0,411,4.396450954709366,0,3.1718578751866783e-10
k5_jellybean,3.0,447,4.396450954709366,0,2.2640287105817238e-10
k5_jellybean,3.0,465,4.396450954709366,0,-8.051466552892981e-10
k5_jellybean,3.0,459,4.396450954709366,0,-1.8735970524520186e-10
k5_jellybean,3.0,565,4.396450954709366,0,3.176465922304566e-10
k5_jellybean,3.0,575,4.396450954709366,0,-5.0114810211871787e-11
k5_jellybean,3.0,586,4.396450954709366,0,-5.322795531192331e-10
k5_jellybean,3.0,605,4.396450954709366,0,2.342980985928414e-11
k5_jellybean,3.0,516,4.396450954709366,0,5.3704696362050313e-11
k5_jellybean,3.0,524,4.396450954709366,0,3.0021578513536274e-10
k5_jellybean,3.0,533,4.396450954709366,0,5.80291361443549e-10
k5_jellybean,3.0,547,4.396450954709366,0,1.5023618938083807e-10
k5_jellybean,3.0,347,4.396450954709366,0,-2.3418608332093206e-10
k5_jellybean,3.0,331,4.396450954709366,0,2.196133042510383e-10
k5_jellybean,3.0,315,4.396450954709366,0,4.457240778393585e-10
k5_jellybean,3.0,373,4.396450954709366,0,3.935061303556484e-10
k5_jellybean,3.0,365,4.396450954709366,0,2.2572060645767115e-10
k5_jellybean,3.0,594,4.396695610799002,0,-2.1804565549679394e-10
k5_jellybean,3.0,135,4.550807509126524,0,1.5124309398145198e-10
k5_jellybean,3.0,74,4.97455727967517,0,-4.185031262723097e-10
k5_jellybean,3.0,82,14.129190206238677,0,-3.1172345332970864e-11
k5_jellybean,3.0,7,42.52616633854866,0,9.501886630568216e-10
k5_jellybean,3.0,286,43.17310684804247,0,-6.918301365991447e-11
k5_jellybean,3.0,262,43.17310684804247,0,2.0691005961014378e-10
k5_jellybean,3.0,48,43.75085451683888,0,2.2203946794589393e-10
k5_jellybean,3.0,288,43.78026857877919,0,1.9742450885233783e-11
k5_jellybean,3.0,229,43.78026857877919,0,-3.345397391081509e-10
k5_jellybean,3.0,46,43.780326393978925,0,1.578671200559886e-10
k5_jellybean,3.0,114,43.83586433099302,0,9.59615530029836e-11
k5_jellybean,3.0,0,586.795550241555,0,4.186462615160451e-10
