radius,slot,step_input,he_output,dist_km
10.0,51,0.00012228288434972757,0.999999999965981,2.0768426414267775
10.0,52,0.00012228288434972757,0.9999999999324161,2.0768426414267775
10.0,53,0.00012779503615185228,1.000000000214889,0.0
10.0,54,0.00012779503615185228,0.9999999998167194,0.0
10.0,55,0.00012228288434972757,1.0000000000974556,2.0768426414267775
10.0,56,0.00012228288434972757,1.0000000000121971,2.0768426414267775
10.0,57,0.00012228288434972757,1.0000000005423104,2.0768426414267775
10.0,58,0.00012228288434972757,1.000000000153876,2.0768426414267775
10.0,59,0.00012228288434972757,1.0000000007084102,2.0768426414267775
10.0,60,0.00012228288434972757,1.0000000001660494,2.0768426414267775
10.0,61,0.00012228288434972757,1.0000000003797493,2.0768426414267775
10.0,62,0.00012228288434972757,1.0000000000331684,2.0768426414267775
10.0,63,0.00012779503615185228,1.000000000073804,0.0
10.0,64,0.00012779503615185228,0.9999999999754366,0.0
10.0,65,0.00012779503615185228,1.0000000003243135,0.0
10.0,66,0.00012779503615185228,0.9999999999857515,0.0
10.0,67,0.00012228288434972757,0.9999999996158809,2.0768426414267775
10.0,68,0.00012228288434972757,0.9999999999262965,2.0768426414267775
10.0,0,-0.3425059996309121,8.346671132031247e-10,517.7953016812207
