radius,slot,step_input,he_output,dist_km
0.5,278,-0.0023638395311463005,-6.081461854567824e-10,43.01117924354588
0.5,280,-0.002430805236142645,1.1383708696550623e-10,43.61607966576149
0.5,282,-0.0023638395311463005,1.4833396260442787e-10,43.01117924354588
0.5,284,-0.002430805236142645,-4.5883380919557013e-10,43.61607966576149
0.5,286,-0.0023638395311463005,-6.499771162075629e-10,43.01117924354588
0.5,288,-0.002430805236142645,1.592391399761424e-10,43.61607966576149
0.5,290,-0.0023638395311463005,-6.694344029865347e-10,43.01117924354588
0.5,292,-0.002430805236142645,-2.540163716206683e-10,43.61607966576149
0.5,294,-0.0023638395311463005,-5.627971814941459e-10,43.01117924354588
0.5,296,-0.002430805236142645,2.599161536863455e-10,43.61607966576149
0.5,298,-0.0023638395311463005,2.5179738614399827e-11,43.01117924354588
0.5,300,-0.002430805236142645,-2.572393911518959e-10,43.61607966576149
0.5,302,-0.0023638395311463005,-4.377163343128736e-10,43.01117924354588
0.5,304,-0.002430805236142645,5.077211818485671e-11,43.61607966576149
0.5,306,-0.0023638395311463005,-3.459150703085436e-10,43.01117924354588
0.5,308,-0.002430805236142645,-1.8514585448821976e-10,43.61607966576149
0.5,310,-0.0023638395311463005,-8.992477656869083e-10,43.01117924354588
0.5,312,-0.002430805236142645,6.788049664071012e-10,43.61607966576149
0.5,314,-0.0023638395311463005,-2.74526012921002e-10,43.01117924354588
0.5,315,-2.4203944995125017e-05,7.909048985283431e-10,4.380600384305171
0.5,317,-2.4203944995125017e-05,3.397242762364718e-10,4.380600384305171
0.5,319,-2.4203944995125017e-05,4.391219952062047e-10,4.380600384305171
0.5,321,-2.4203944995125017e-05,1.5180357914158074e-10,4.380600384305171
0.5,323,-2.4203944995125017e-05,1.0431076620892126e-10,4.380600384305171
0.5,325,-2.4203944995125017e-05,7.611877606449034e-10,4.380600384305171
0.5,327,-2.4203944995125017e-05,6.047830724841051e-10,4.380600384305171
0.5,329,-2.4203944995125017e-05,5.431528340271012e-10,4.380600384305171
0.5,331,-2.4203944995125017e-05,4.18164564675708e-10,4.380600384305171
0.5,333,-2.4203944995125017e-05,2.816295213320749e-10,4.380600384305171
0.5,335,-2.4203944995125017e-05,1.120732965156596e-09,4.380600384305171
0.5,337,-2.4203944995125017e-05,-4.862970629132604e-10,4.380600384305171
0.5,339,-2.4203944995125017e-05,4.5746671713533234e-10,4.380600384305171
0.5,341,-2.4203944995125017e-05,1.3909737110911844e-09,4.380600384305171
0.5,343,-2.4203944995125017e-05,2.4017028401962976e-10,4.380600384305171
