radius,slot,step_input,he_output,dist_km
0.5,4578,-0.0010696645400756087,-3.6898209616850524e-10,28.93554420634068
0.5,4585,-0.0010496837953833408,-5.959472166252085e-10,28.664101690511885
0.5,4622,-0.0009551134365927146,-2.8342236072735403e-10,27.342807749899467
0.5,4710,-0.001007472293469567,-2.7616514270233904e-11,28.08202447419198
0.5,4711,-0.001007472293469567,-8.758727847874276e-10,28.08202447419198
0.5,4713,-0.001007472293469567,-3.049903209300982e-10,28.08202447419198
0.5,4714,-0.001007472293469567,7.745742221895074e-10,28.08202447419198
0.5,4781,-0.000998457232792241,-7.183902546032513e-10,27.956140407532196
0.5,4788,-0.0009964648614800248,-2.272060349592208e-11,27.928242872473245
0.5,4795,-0.0009850609358991094,-3.2945382249574674e-10,27.76802376639891
0.5,4800,-0.0009828918207588392,3.456402392829771e-10,27.737444092285553
0.5,4853,-0.0006841227866982424,2.618514261698083e-10,23.14256116729314
0.5,4862,-0.0006779280213992292,-1.0141503040887252e-10,23.03759351388699
0.5,5031,-3.7975728733858963e-07,-4.3302368469310916e-10,0.7397034669846151
0.5,5056,2.7387140869072e-07,1.0000000000691864,0.1889306733036772
0.5,5103,3.1948759037963085e-07,0.9999999997872063,0.0
0.5,5104,3.1948759037963085e-07,0.9999999999436333,0.0
0.5,5140,-2.9785374061958925e-07,-4.3330734853012793e-10,0.6950334146797383
0.5,5143,-2.9785374061958925e-07,-3.3917407806440906e-10,0.6950334146797383
0.5,5153,-2.9785374061958925e-07,-2.7269164595660285e-10,0.6950334146797383
0.5,5154,-2.9785374061958925e-07,1.0167762319761126e-09,0.6950334146797383
0.5,5298,-1.4782697776553588e-06,-8.402800153103539e-10,1.1860651522493135
0.5,5299,-1.4782697776553588e-06,-4.686695010963882e-10,1.1860651522493135
0.5,5690,-0.00019554272728062623,-1.124571818869524e-10,12.37993424818
0.5,5691,-0.00019554272728062623,7.347855396061473e-10,12.37993424818
0.5,6106,-6.878999710753849e-05,5.782113872219817e-11,7.353800347527714
0.5,6107,-6.878999710753849e-05,1.9994614693442264e-10,7.353800347527714
0.5,6188,-5.80840877422729e-05,2.649770719013387e-10,6.760249498801603
0.5,6191,-5.737065174370758e-05,7.081369203124332e-10,6.718832299756432
0.5,6192,-5.722659542613256e-05,-2.5498490912411736e-10,6.710438359052836
0.5,6197,-5.7110133492958855e-05,2.285957962870467e-10,6.7036446175047715
0.5,6198,-5.7110133492958855e-05,2.8182771615790387e-10,6.7036446175047715
0.5,6199,-5.699291993743482e-05,-5.77380723395994e-10,6.696800071541991
0.5,6207,-5.699291993743482e-05,-2.901611700234501e-10,6.696800071541991
0.5,6208,-5.699291993743482e-05,-4.5278238066788415e-10,6.696800071541991
